in s,C2 in V
2.86356672E-01,2.457512E+00
2.86357136E-01,2.460106E+00
2.86357600E-01,2.458580E+00
2.86358064E-01,2.459953E+00
2.86358528E-01,2.461021E+00
2.86358992E-01,2.461479E+00
2.86359456E-01,2.459190E+00
2.86359920E-01,2.461326E+00
2.86360384E-01,2.461479E+00
2.86360848E-01,2.460716E+00
2.86361312E-01,2.460411E+00
2.86361776E-01,2.462242E+00
2.86362240E-01,2.463920E+00
2.86362704E-01,2.463005E+00
2.86363168E-01,2.462089E+00
2.86363632E-01,2.463157E+00
2.86364096E-01,2.462242E+00
2.86364560E-01,2.461174E+00
2.86365024E-01,2.462394E+00
2.86365488E-01,2.463157E+00
2.86365952E-01,2.461021E+00
2.86366416E-01,2.461174E+00
2.86366880E-01,2.462242E+00
2.86367344E-01,2.461174E+00
2.86367808E-01,2.463157E+00
2.86368272E-01,2.464073E+00
2.86368736E-01,2.464531E+00
2.86369200E-01,2.465141E+00
2.86369664E-01,2.464683E+00
2.86370128E-01,2.465294E+00
2.86370592E-01,2.465599E+00
2.86371056E-01,2.465599E+00
2.86371520E-01,2.466362E+00
2.86371984E-01,2.466667E+00
2.86372448E-01,2.464531E+00
2.86372912E-01,2.464378E+00
2.86373376E-01,2.465751E+00
2.86373840E-01,2.465904E+00
2.86374304E-01,2.465599E+00
2.86374768E-01,2.464683E+00
2.86375232E-01,2.463768E+00
2.86375696E-01,2.465141E+00
2.86376160E-01,2.464988E+00
2.86376624E-01,2.465294E+00
2.86377088E-01,2.465751E+00
2.86377552E-01,2.464378E+00
2.86378016E-01,2.463310E+00
2.86378480E-01,2.465751E+00
2.86378944E-01,2.466514E+00
2.86379408E-01,2.464073E+00
2.86379872E-01,2.465599E+00
2.86380336E-01,2.465904E+00
2.86380800E-01,2.464836E+00
2.86381264E-01,2.466514E+00
2.86381728E-01,2.464988E+00
2.86382192E-01,2.463768E+00
2.86382656E-01,2.465294E+00
2.86383120E-01,2.466972E+00
2.86383584E-01,2.466819E+00
2.86384048E-01,2.467888E+00
2.86384512E-01,2.467125E+00
2.86384976E-01,2.467430E+00
2.86385440E-01,2.467277E+00
2.86385904E-01,2.466362E+00
2.86386368E-01,2.467735E+00
2.86386832E-01,2.468345E+00
2.86387296E-01,2.466972E+00
2.86387760E-01,2.467430E+00
2.86388224E-01,2.468498E+00
2.86388688E-01,2.468345E+00
2.86389152E-01,2.469261E+00
2.86389616E-01,2.467735E+00
2.86390080E-01,2.466972E+00
2.86390544E-01,2.466819E+00
2.86391008E-01,2.469108E+00
2.86391472E-01,2.470176E+00
2.86391936E-01,2.468651E+00
2.86392400E-01,2.468040E+00
2.86392864E-01,2.470176E+00
2.86393328E-01,2.468956E+00
2.86393792E-01,2.469871E+00
2.86394256E-01,2.472923E+00
2.86394720E-01,2.468345E+00
2.86395184E-01,2.468193E+00
2.86395648E-01,2.469413E+00
2.86396112E-01,2.471855E+00
2.86396576E-01,2.470482E+00
2.86397040E-01,2.471245E+00
2.86397504E-01,2.469108E+00
2.86397968E-01,2.469108E+00
2.86398432E-01,2.469261E+00
2.86398896E-01,2.471092E+00
2.86399360E-01,2.470482E+00
2.86399824E-01,2.471550E+00
2.86400288E-01,2.471550E+00
2.86400752E-01,2.471245E+00
2.86401216E-01,2.472313E+00
2.86401680E-01,2.472007E+00
2.86402144E-01,2.470634E+00
2.86402608E-01,2.470634E+00
2.86403072E-01,2.470329E+00
2.86403536E-01,2.471092E+00
2.86404000E-01,2.472160E+00
2.86404464E-01,2.472770E+00
2.86404928E-01,2.471550E+00
2.86405392E-01,2.472770E+00
2.86405856E-01,2.471855E+00
2.86406320E-01,2.471855E+00
2.86406784E-01,2.472618E+00
2.86407248E-01,2.471702E+00
2.86407712E-01,2.473076E+00
2.86408176E-01,2.473533E+00
2.86408640E-01,2.471855E+00
2.86409104E-01,2.472313E+00
2.86409568E-01,2.473381E+00
2.86410032E-01,2.475822E+00
2.86410496E-01,2.475670E+00
2.86410960E-01,2.474754E+00
2.86411424E-01,2.475059E+00
2.86411888E-01,2.472313E+00
2.86412352E-01,2.471702E+00
2.86412816E-01,2.472770E+00
2.86413280E-01,2.473381E+00
2.86413744E-01,2.472160E+00
2.86414208E-01,2.474296E+00
2.86414672E-01,2.475670E+00
2.86415136E-01,2.475212E+00
2.86415600E-01,2.477043E+00
2.86416064E-01,2.476280E+00
2.86416528E-01,2.477043E+00
2.86416992E-01,2.475517E+00
2.86417456E-01,2.474449E+00
2.86417920E-01,2.475670E+00
2.86418384E-01,2.475059E+00
2.86418848E-01,2.476127E+00
2.86419312E-01,2.477195E+00
2.86419776E-01,2.474907E+00
2.86420240E-01,2.475975E+00
2.86420704E-01,2.475364E+00
2.86421168E-01,2.475517E+00
2.86421632E-01,2.477043E+00
2.86422096E-01,2.477958E+00
2.86422560E-01,2.475822E+00
2.86423024E-01,2.475670E+00
2.86423488E-01,2.475364E+00
2.86423952E-01,2.475364E+00
2.86424416E-01,2.477043E+00
2.86424880E-01,2.480095E+00
