in s,C1 in V,C2 in V
4.720480E-05,3.32178E+00,3.29736E+00
4.720640E-05,3.31201E+00,3.30713E+00
4.720800E-05,3.33154E+00,3.30225E+00
4.720960E-05,3.32178E+00,3.32666E+00
4.721120E-05,3.30713E+00,3.29248E+00
4.721280E-05,3.31201E+00,3.29248E+00
4.721440E-05,3.32666E+00,3.30225E+00
4.721600E-05,3.32666E+00,3.31201E+00
4.721760E-05,3.32666E+00,3.26807E+00
4.721920E-05,3.32178E+00,3.30225E+00
4.722080E-05,3.32666E+00,3.28760E+00
4.722240E-05,3.33643E+00,3.30225E+00
4.722400E-05,3.32666E+00,3.29248E+00
4.722560E-05,3.32178E+00,3.29736E+00
4.722720E-05,3.32178E+00,3.30713E+00
4.722880E-05,3.31689E+00,3.30225E+00
4.723040E-05,3.32666E+00,3.28271E+00
4.723200E-05,3.31689E+00,3.30713E+00
4.723360E-05,3.34131E+00,3.29248E+00
4.723520E-05,3.32666E+00,3.29736E+00
4.723680E-05,3.32666E+00,3.29248E+00
4.723840E-05,3.32178E+00,3.31689E+00
4.724000E-05,3.33643E+00,3.29736E+00
4.724160E-05,3.34619E+00,3.31201E+00
4.724320E-05,3.31201E+00,3.29248E+00
4.724480E-05,3.31689E+00,3.30225E+00
4.724640E-05,3.31201E+00,3.29736E+00
4.724800E-05,3.32178E+00,3.31689E+00
4.724960E-05,3.32178E+00,3.26807E+00
4.725120E-05,3.32178E+00,3.29736E+00
4.725280E-05,3.32666E+00,3.29736E+00
4.725440E-05,3.34619E+00,3.29736E+00
4.725600E-05,3.31201E+00,3.28760E+00
4.725760E-05,3.32178E+00,3.31201E+00
4.725920E-05,3.32178E+00,3.29736E+00
4.726080E-05,3.32178E+00,3.32178E+00
4.726240E-05,3.33643E+00,3.30225E+00
4.726400E-05,3.34131E+00,3.30713E+00
4.726560E-05,3.34131E+00,3.29248E+00
4.726720E-05,3.34619E+00,3.31201E+00
4.726880E-05,3.34131E+00,3.29248E+00
4.727040E-05,3.33154E+00,3.31689E+00
4.727200E-05,3.32666E+00,3.30713E+00
4.727360E-05,3.35107E+00,3.31201E+00
4.727520E-05,3.32178E+00,3.29248E+00
4.727680E-05,3.34131E+00,3.31689E+00
4.727840E-05,3.31689E+00,3.28760E+00
4.728000E-05,3.35596E+00,3.30713E+00
4.728160E-05,3.32666E+00,3.30225E+00
4.728320E-05,3.33154E+00,3.30225E+00
4.728480E-05,3.33643E+00,3.30713E+00
4.728640E-05,3.33643E+00,3.32666E+00
4.728800E-05,3.31201E+00,3.30713E+00
4.728960E-05,3.32666E+00,3.29736E+00
4.729120E-05,3.34619E+00,3.30713E+00
4.729280E-05,3.35596E+00,3.32666E+00
4.729440E-05,3.33643E+00,3.30225E+00
4.729600E-05,3.35107E+00,3.31201E+00
4.729760E-05,3.34619E+00,3.31201E+00
4.729920E-05,3.34131E+00,3.35107E+00
4.730080E-05,3.33643E+00,3.30225E+00
4.730240E-05,3.34619E+00,3.32666E+00
4.730400E-05,3.33154E+00,3.32178E+00
4.730560E-05,3.35596E+00,3.30225E+00
4.730720E-05,3.33643E+00,3.30225E+00
4.730880E-05,3.33154E+00,3.32178E+00
4.731040E-05,3.34131E+00,3.30225E+00
4.731200E-05,3.36572E+00,3.32178E+00
4.731360E-05,3.34131E+00,3.31201E+00
4.731520E-05,3.35107E+00,3.30713E+00
4.731680E-05,3.34131E+00,3.30713E+00
4.731840E-05,3.36084E+00,3.32178E+00
4.732000E-05,3.32666E+00,3.29248E+00
4.732160E-05,3.35596E+00,3.33643E+00
4.732320E-05,3.34131E+00,3.30713E+00
4.732480E-05,3.33643E+00,3.33643E+00
4.732640E-05,3.31689E+00,3.33154E+00
4.732800E-05,3.34619E+00,3.34131E+00
4.732960E-05,3.34619E+00,3.32178E+00
4.733120E-05,3.34619E+00,3.33643E+00
4.733280E-05,3.34131E+00,3.32178E+00
4.733440E-05,3.33643E+00,3.31689E+00
4.733600E-05,3.35596E+00,3.32178E+00
4.733760E-05,3.36084E+00,3.35107E+00
4.733920E-05,3.34131E+00,3.30225E+00
4.734080E-05,3.33643E+00,3.33154E+00
4.734240E-05,3.36084E+00,3.33643E+00
4.734400E-05,3.37549E+00,3.32178E+00
4.734560E-05,3.35596E+00,3.31201E+00
4.734720E-05,3.34619E+00,3.32666E+00
4.734880E-05,3.37549E+00,3.31201E+00
4.735040E-05,3.36084E+00,3.35107E+00
4.735200E-05,3.35107E+00,3.31201E+00
4.735360E-05,3.33643E+00,3.31689E+00
4.735520E-05,3.34131E+00,3.33154E+00
4.735680E-05,3.36572E+00,3.34131E+00
4.735840E-05,3.35107E+00,3.32178E+00
4.736000E-05,3.35596E+00,3.33154E+00
4.736160E-05,3.36084E+00,3.31689E+00
4.736320E-05,3.36084E+00,3.33154E+00
4.736480E-05,3.35596E+00,3.31689E+00
4.736640E-05,3.35596E+00,3.33643E+00
4.736800E-05,3.36084E+00,3.31201E+00
4.736960E-05,3.34131E+00,3.33643E+00
4.737120E-05,3.36084E+00,3.32666E+00
4.737280E-05,3.33643E+00,3.30225E+00
4.737440E-05,3.35596E+00,3.33643E+00
4.737600E-05,3.37061E+00,3.34619E+00
4.737760E-05,3.34131E+00,3.32178E+00
4.737920E-05,3.35596E+00,3.33643E+00
4.738080E-05,3.35596E+00,3.31201E+00
4.738240E-05,3.37061E+00,3.34619E+00
4.738400E-05,3.34131E+00,3.31689E+00
4.738560E-05,3.34619E+00,3.32178E+00
4.738720E-05,3.34131E+00,3.32178E+00
4.738880E-05,3.35596E+00,3.35107E+00
4.739040E-05,3.35107E+00,3.31689E+00
4.739200E-05,3.36084E+00,3.32178E+00
4.739360E-05,3.36084E+00,3.33643E+00
4.739520E-05,3.37549E+00,3.34619E+00
4.739680E-05,3.35596E+00,3.33643E+00
4.739840E-05,3.34619E+00,3.33154E+00
4.740000E-05,3.35596E+00,3.35107E+00
4.740160E-05,3.37061E+00,3.33643E+00
4.740320E-05,3.34619E+00,3.31201E+00
4.740480E-05,3.34619E+00,3.32666E+00
4.740640E-05,3.35107E+00,3.32666E+00
4.740800E-05,3.36572E+00,3.34131E+00
4.740960E-05,3.35107E+00,3.32666E+00
4.741120E-05,3.36084E+00,3.33643E+00
4.741280E-05,3.35596E+00,3.32178E+00
4.741440E-05,3.35596E+00,3.33154E+00
4.741600E-05,3.35596E+00,3.33643E+00
4.741760E-05,3.35596E+00,3.32666E+00
4.741920E-05,3.37549E+00,3.33154E+00
4.742080E-05,3.37061E+00,3.34619E+00
4.742240E-05,3.36572E+00,3.32666E+00
4.742400E-05,3.37549E+00,3.34131E+00
4.742560E-05,3.35596E+00,3.33154E+00
4.742720E-05,3.36084E+00,3.35107E+00
4.742880E-05,3.37061E+00,3.33154E+00
4.743040E-05,3.37061E+00,3.34619E+00
4.743200E-05,3.35596E+00,3.34619E+00
4.743360E-05,3.38037E+00,3.34619E+00
4.743520E-05,3.35107E+00,3.33154E+00
4.743680E-05,3.37549E+00,3.33643E+00
4.743840E-05,3.37549E+00,3.33154E+00
4.744000E-05,3.37061E+00,3.34131E+00
4.744160E-05,3.35596E+00,3.36084E+00
4.744320E-05,3.36084E+00,3.34131E+00
4.744480E-05,3.36572E+00,3.32666E+00
4.744640E-05,3.39014E+00,3.35107E+00
4.744800E-05,3.37549E+00,3.32666E+00
4.744960E-05,3.37549E+00,3.33154E+00
4.745120E-05,3.36084E+00,3.34131E+00
4.745280E-05,3.38037E+00,3.35596E+00
4.745440E-05,3.36084E+00,3.32178E+00
4.745600E-05,3.37549E+00,3.34131E+00
4.745760E-05,3.37061E+00,3.35596E+00
4.745920E-05,3.37061E+00,3.35596E+00
4.746080E-05,3.36084E+00,3.33643E+00
4.746240E-05,3.37549E+00,3.34131E+00
4.746400E-05,3.36084E+00,3.34131E+00
4.746560E-05,3.36084E+00,3.36572E+00
4.746720E-05,3.37549E+00,3.33643E+00
4.746880E-05,3.35107E+00,3.34131E+00
4.747040E-05,3.38525E+00,3.35107E+00
4.747200E-05,3.37549E+00,3.34619E+00
4.747360E-05,3.34619E+00,3.34619E+00
4.747520E-05,3.37061E+00,3.35596E+00
4.747680E-05,3.36572E+00,3.36084E+00
4.747840E-05,3.37549E+00,3.34619E+00
4.748000E-05,3.36572E+00,3.34131E+00
4.748160E-05,3.37061E+00,3.33643E+00
4.748320E-05,3.36572E+00,3.33154E+00
4.748480E-05,3.40479E+00,3.36084E+00
4.748640E-05,3.37061E+00,3.34131E+00
4.748800E-05,3.39014E+00,3.36572E+00
4.748960E-05,3.36572E+00,3.36084E+00
4.749120E-05,3.37061E+00,3.35596E+00
4.749280E-05,3.36084E+00,3.34131E+00
4.749440E-05,3.38037E+00,3.34619E+00
4.749600E-05,3.36572E+00,3.35596E+00
4.749760E-05,3.39014E+00,3.38037E+00
4.749920E-05,3.37061E+00,3.36084E+00
4.750080E-05,3.38037E+00,3.34131E+00
4.750240E-05,3.38037E+00,3.36084E+00
4.750400E-05,3.38037E+00,3.36084E+00
4.750560E-05,3.36572E+00,3.35596E+00
4.750720E-05,3.37549E+00,3.35596E+00
4.750880E-05,3.38525E+00,3.36084E+00
4.751040E-05,3.38037E+00,3.35596E+00
4.751200E-05,3.36572E+00,3.33643E+00
4.751360E-05,3.36084E+00,3.35596E+00
4.751520E-05,3.37549E+00,3.37061E+00
4.751680E-05,3.39014E+00,3.35107E+00
4.751840E-05,3.37061E+00,3.33643E+00
4.752000E-05,3.36572E+00,3.35107E+00
4.752160E-05,3.38037E+00,3.35596E+00
4.752320E-05,3.37061E+00,3.36572E+00
4.752480E-05,3.36084E+00,3.34619E+00
4.752640E-05,3.39502E+00,3.34131E+00
4.752800E-05,3.39502E+00,3.35107E+00
4.752960E-05,3.39502E+00,3.37061E+00
4.753120E-05,3.37549E+00,3.36084E+00
4.753280E-05,3.39014E+00,3.35107E+00
4.753440E-05,3.37549E+00,3.36084E+00
4.753600E-05,3.38037E+00,3.36084E+00
4.753760E-05,3.38037E+00,3.34131E+00
4.753920E-05,3.38525E+00,3.34619E+00
4.754080E-05,3.39502E+00,3.37061E+00
4.754240E-05,3.39502E+00,3.36572E+00
4.754400E-05,3.37549E+00,3.34619E+00
4.754560E-05,3.38037E+00,3.38037E+00
4.754720E-05,3.39990E+00,3.34619E+00
4.754880E-05,3.36084E+00,3.35596E+00
4.755040E-05,3.36572E+00,3.35596E+00
4.755200E-05,3.38037E+00,3.35596E+00
4.755360E-05,3.38525E+00,3.37549E+00
4.755520E-05,3.39014E+00,3.38037E+00
4.755680E-05,3.36572E+00,3.37061E+00
4.755840E-05,3.39502E+00,3.37549E+00
4.756000E-05,3.39502E+00,3.36084E+00
4.756160E-05,3.38525E+00,3.38037E+00
4.756320E-05,3.37549E+00,3.36084E+00
4.756480E-05,3.39502E+00,3.35596E+00
4.756640E-05,3.39502E+00,3.36084E+00
4.756800E-05,3.38037E+00,3.37549E+00
4.756960E-05,3.39014E+00,3.35107E+00
4.757120E-05,3.37549E+00,3.35107E+00
4.757280E-05,3.38037E+00,3.35107E+00
4.757440E-05,3.39502E+00,3.37061E+00
4.757600E-05,3.37549E+00,3.35596E+00
4.757760E-05,3.39502E+00,3.34619E+00
4.757920E-05,3.39014E+00,3.36572E+00
4.758080E-05,3.39502E+00,3.37549E+00
4.758240E-05,3.38525E+00,3.37061E+00
4.758400E-05,3.38037E+00,3.37061E+00
4.758560E-05,3.38525E+00,3.36084E+00
4.758720E-05,3.40479E+00,3.39014E+00
4.758880E-05,3.37549E+00,3.34619E+00
4.759040E-05,3.39990E+00,3.37549E+00
4.759200E-05,3.39990E+00,3.37061E+00
4.759360E-05,3.39990E+00,3.38037E+00
4.759520E-05,3.37549E+00,3.36084E+00
4.759680E-05,3.39990E+00,3.37061E+00
4.759840E-05,3.39502E+00,3.36572E+00
4.760000E-05,3.39990E+00,3.38037E+00
4.760160E-05,3.39014E+00,3.36084E+00
4.760320E-05,3.38037E+00,3.37549E+00
4.760480E-05,3.38525E+00,3.37061E+00
4.760640E-05,3.39502E+00,3.38037E+00
4.760800E-05,3.39502E+00,3.36084E+00
4.760960E-05,3.39502E+00,3.36572E+00
4.761120E-05,3.41455E+00,3.38037E+00
4.761280E-05,3.39990E+00,3.39014E+00
4.761440E-05,3.38037E+00,3.36084E+00
4.761600E-05,3.39502E+00,3.36084E+00
4.761760E-05,3.38037E+00,3.38525E+00
4.761920E-05,3.40967E+00,3.39014E+00
4.762080E-05,3.38037E+00,3.37061E+00
4.762240E-05,3.41455E+00,3.37061E+00
4.762400E-05,3.40967E+00,3.37549E+00
4.762560E-05,3.40967E+00,3.39502E+00
4.762720E-05,3.39502E+00,3.36572E+00
4.762880E-05,3.41455E+00,3.36572E+00
4.763040E-05,3.39502E+00,3.38037E+00
4.763200E-05,3.39502E+00,3.39502E+00
4.763360E-05,3.38037E+00,3.34619E+00
4.763520E-05,3.39502E+00,3.37549E+00
4.763680E-05,3.40479E+00,3.38037E+00
4.763840E-05,3.41455E+00,3.38037E+00
4.764000E-05,3.39502E+00,3.35596E+00
4.764160E-05,3.41455E+00,3.37061E+00
4.764320E-05,3.40479E+00,3.38525E+00
4.764480E-05,3.39990E+00,3.39502E+00
4.764640E-05,3.38525E+00,3.36084E+00
4.764800E-05,3.39502E+00,3.38525E+00
4.764960E-05,3.40967E+00,3.38037E+00
4.765120E-05,3.39502E+00,3.39502E+00
4.765280E-05,3.39502E+00,3.36084E+00
4.765440E-05,3.40479E+00,3.38037E+00
4.765600E-05,3.40479E+00,3.39502E+00
4.765760E-05,3.41455E+00,3.39502E+00
4.765920E-05,3.39502E+00,3.36572E+00
4.766080E-05,3.40967E+00,3.38037E+00
4.766240E-05,3.40967E+00,3.38525E+00
4.766400E-05,3.39990E+00,3.39014E+00
4.766560E-05,3.40479E+00,3.36084E+00
4.766720E-05,3.40967E+00,3.37061E+00
4.766880E-05,3.40479E+00,3.38525E+00
4.767040E-05,3.40479E+00,3.39014E+00
4.767200E-05,3.39502E+00,3.39502E+00
4.767360E-05,3.39990E+00,3.38037E+00
4.767520E-05,3.40479E+00,3.39502E+00
4.767680E-05,3.41455E+00,3.39014E+00
4.767840E-05,3.39990E+00,3.37061E+00
4.768000E-05,3.41943E+00,3.37549E+00
4.768160E-05,3.40479E+00,3.38525E+00
4.768320E-05,3.42432E+00,3.37549E+00
4.768480E-05,3.39502E+00,3.36572E+00
4.768640E-05,3.42432E+00,3.38037E+00
4.768800E-05,3.40479E+00,3.37549E+00
4.768960E-05,3.41943E+00,3.38525E+00
4.769120E-05,3.39502E+00,3.37061E+00
4.769280E-05,3.41455E+00,3.39014E+00
4.769440E-05,3.40967E+00,3.38525E+00
4.769600E-05,3.40967E+00,3.38525E+00
4.769760E-05,3.41455E+00,3.38037E+00
4.769920E-05,3.41455E+00,3.38525E+00
4.770080E-05,3.40967E+00,3.38525E+00
4.770240E-05,3.40479E+00,3.39990E+00
4.770400E-05,3.39502E+00,3.36572E+00
4.770560E-05,3.41455E+00,3.38037E+00
4.770720E-05,3.41455E+00,3.39990E+00
4.770880E-05,3.39990E+00,3.39502E+00
4.771040E-05,3.40479E+00,3.38525E+00
4.771200E-05,3.41455E+00,3.39502E+00
4.771360E-05,3.42432E+00,3.39502E+00
4.771520E-05,3.41943E+00,3.39502E+00
4.771680E-05,3.40967E+00,3.36572E+00
4.771840E-05,3.39990E+00,3.37549E+00
4.772000E-05,3.39990E+00,3.38525E+00
4.772160E-05,3.41943E+00,3.40479E+00
4.772320E-05,3.39990E+00,3.36572E+00
4.772480E-05,3.42920E+00,3.39502E+00
4.772640E-05,3.43408E+00,3.39990E+00
4.772800E-05,3.41943E+00,3.38525E+00
4.772960E-05,3.41455E+00,3.38525E+00
4.773120E-05,3.42920E+00,3.40967E+00
4.773280E-05,3.42920E+00,3.40479E+00
4.773440E-05,3.42920E+00,3.39990E+00
4.773600E-05,3.39990E+00,3.38525E+00
4.773760E-05,3.40967E+00,3.39014E+00
4.773920E-05,3.40967E+00,3.39502E+00
4.774080E-05,3.40479E+00,3.40479E+00
4.774240E-05,3.41943E+00,3.39502E+00
4.774400E-05,3.41943E+00,3.39014E+00
4.774560E-05,3.41455E+00,3.39502E+00
4.774720E-05,3.41943E+00,3.41455E+00
4.774880E-05,3.43408E+00,3.39502E+00
4.775040E-05,3.42432E+00,3.39990E+00
4.775200E-05,3.41943E+00,3.39990E+00
4.775360E-05,3.43408E+00,3.39990E+00
4.775520E-05,3.42920E+00,3.39990E+00
4.775680E-05,3.42432E+00,3.39014E+00
4.775840E-05,3.42432E+00,3.40479E+00
4.776000E-05,3.43896E+00,3.41455E+00
4.776160E-05,3.40479E+00,3.39014E+00
4.776320E-05,3.41943E+00,3.39990E+00
4.776480E-05,3.42432E+00,3.40479E+00
4.776640E-05,3.44385E+00,3.40967E+00
4.776800E-05,3.42920E+00,3.39502E+00
4.776960E-05,3.42432E+00,3.39502E+00
4.777120E-05,3.43408E+00,3.41455E+00
4.777280E-05,3.42432E+00,3.40967E+00
4.777440E-05,3.41943E+00,3.39990E+00
4.777600E-05,3.41455E+00,3.39502E+00
4.777760E-05,3.42432E+00,3.40967E+00
4.777920E-05,3.42920E+00,3.41455E+00
4.778080E-05,3.41455E+00,3.38525E+00
4.778240E-05,3.43408E+00,3.41455E+00
4.778400E-05,3.41943E+00,3.40967E+00
4.778560E-05,3.41455E+00,3.41455E+00
4.778720E-05,3.42920E+00,3.40479E+00
4.778880E-05,3.42432E+00,3.39502E+00
4.779040E-05,3.42432E+00,3.40479E+00
4.779200E-05,3.42432E+00,3.41455E+00
4.779360E-05,3.42920E+00,3.38525E+00
4.779520E-05,3.42432E+00,3.41943E+00
4.779680E-05,3.42432E+00,3.40479E+00
4.779840E-05,3.42920E+00,3.42920E+00
4.780000E-05,3.41455E+00,3.40967E+00
4.780160E-05,3.43408E+00,3.39990E+00
4.780320E-05,3.43896E+00,3.40479E+00
4.780480E-05,3.43408E+00,3.40479E+00
4.780640E-05,3.40479E+00,3.42432E+00
4.780800E-05,3.43408E+00,3.40967E+00
4.780960E-05,3.42920E+00,3.39990E+00
4.781120E-05,3.43896E+00,3.42920E+00
4.781280E-05,3.43408E+00,3.39014E+00
4.781440E-05,3.43408E+00,3.39502E+00
4.781600E-05,3.42920E+00,3.42920E+00
4.781760E-05,3.44385E+00,3.41455E+00
4.781920E-05,3.43408E+00,3.39990E+00
4.782080E-05,3.42432E+00,3.39990E+00
4.782240E-05,3.43408E+00,3.40479E+00
4.782400E-05,3.43896E+00,3.41943E+00
4.782560E-05,3.42920E+00,3.38525E+00
4.782720E-05,3.44873E+00,3.40479E+00
4.782880E-05,3.42432E+00,3.41943E+00
4.783040E-05,3.43408E+00,3.42920E+00
4.783200E-05,3.43408E+00,3.40479E+00
4.783360E-05,3.42432E+00,3.40479E+00
4.783520E-05,3.45361E+00,3.39990E+00
4.783680E-05,3.44873E+00,3.40967E+00
4.783840E-05,3.44385E+00,3.40479E+00
4.784000E-05,3.43408E+00,3.39502E+00
4.784160E-05,3.42920E+00,3.40967E+00
4.784320E-05,3.44385E+00,3.42920E+00
4.784480E-05,3.42920E+00,3.41943E+00
4.784640E-05,3.42920E+00,3.41943E+00
4.784800E-05,3.43408E+00,3.42920E+00
4.784960E-05,3.43896E+00,3.42920E+00
4.785120E-05,3.42920E+00,3.40479E+00
4.785280E-05,3.44873E+00,3.39990E+00
4.785440E-05,3.43408E+00,3.41943E+00
4.785600E-05,3.44385E+00,3.41943E+00
4.785760E-05,3.43408E+00,3.40479E+00
4.785920E-05,3.43408E+00,3.40479E+00
4.786080E-05,3.42920E+00,3.42920E+00
4.786240E-05,3.43896E+00,3.42432E+00
4.786400E-05,3.43408E+00,3.41455E+00
4.786560E-05,3.44873E+00,3.42920E+00
4.786720E-05,3.43896E+00,3.41943E+00
4.786880E-05,3.44873E+00,3.43896E+00
4.787040E-05,3.46338E+00,3.39990E+00
4.787200E-05,3.43896E+00,3.42432E+00
4.787360E-05,3.43408E+00,3.42432E+00
4.787520E-05,3.43408E+00,3.41455E+00
4.787680E-05,3.43896E+00,3.40479E+00
4.787840E-05,3.44873E+00,3.44385E+00
4.788000E-05,3.44385E+00,3.43408E+00
4.788160E-05,3.44385E+00,3.42920E+00
4.788320E-05,3.44385E+00,3.40967E+00
4.788480E-05,3.44385E+00,3.42920E+00
4.788640E-05,3.43408E+00,3.42432E+00
4.788800E-05,3.45850E+00,3.44873E+00
4.788960E-05,3.45361E+00,3.41455E+00
4.789120E-05,3.45850E+00,3.41943E+00
4.789280E-05,3.45361E+00,3.41943E+00
4.789440E-05,3.44385E+00,3.43896E+00
4.789600E-05,3.43408E+00,3.41943E+00
4.789760E-05,3.44873E+00,3.42432E+00
4.789920E-05,3.44385E+00,3.42920E+00
4.790080E-05,3.44873E+00,3.42432E+00
4.790240E-05,3.42920E+00,3.41455E+00
4.790400E-05,3.44873E+00,3.44873E+00
4.790560E-05,3.42920E+00,3.44385E+00
4.790720E-05,3.44873E+00,3.43896E+00
4.790880E-05,3.44385E+00,3.42432E+00
4.791040E-05,3.43408E+00,3.41455E+00
4.791200E-05,3.45361E+00,3.41943E+00
4.791360E-05,3.44385E+00,3.42432E+00
4.791520E-05,3.42920E+00,3.42920E+00
4.791680E-05,3.45850E+00,3.43408E+00
4.791840E-05,3.45361E+00,3.42920E+00
4.792000E-05,3.45361E+00,3.42432E+00
4.792160E-05,3.45850E+00,3.41943E+00
4.792320E-05,3.45361E+00,3.42432E+00
4.792480E-05,3.45361E+00,3.42920E+00
4.792640E-05,3.46338E+00,3.43896E+00
4.792800E-05,3.44873E+00,3.42432E+00
4.792960E-05,3.44873E+00,3.42432E+00
4.793120E-05,3.44385E+00,3.43408E+00
4.793280E-05,3.44873E+00,3.43408E+00
4.793440E-05,3.47803E+00,3.42920E+00
4.793600E-05,3.45361E+00,3.44873E+00
4.793760E-05,3.42432E+00,3.45361E+00
4.793920E-05,3.46338E+00,3.45361E+00
4.794080E-05,3.45850E+00,3.43408E+00
4.794240E-05,3.46826E+00,3.44385E+00
4.794400E-05,3.47314E+00,3.43896E+00
4.794560E-05,3.46338E+00,3.44873E+00
4.794720E-05,3.46826E+00,3.39990E+00
4.794880E-05,3.44873E+00,3.43896E+00
4.795040E-05,3.45361E+00,3.42920E+00
4.795200E-05,3.45361E+00,3.42920E+00
4.795360E-05,3.47803E+00,3.42432E+00
4.795520E-05,3.46826E+00,3.44385E+00
4.795680E-05,3.44873E+00,3.41943E+00
4.795840E-05,3.45850E+00,3.43408E+00
4.796000E-05,3.44385E+00,3.42920E+00
4.796160E-05,3.45361E+00,3.44873E+00
4.796320E-05,3.47803E+00,3.45361E+00
4.796480E-05,3.44873E+00,3.44385E+00
4.796640E-05,3.46338E+00,3.41943E+00
4.796800E-05,3.43896E+00,3.44385E+00
4.796960E-05,3.44873E+00,3.42920E+00
4.797120E-05,3.44873E+00,3.46338E+00
4.797280E-05,3.46826E+00,3.43408E+00
4.797440E-05,3.47314E+00,3.43896E+00
4.797600E-05,3.44873E+00,3.43896E+00
4.797760E-05,3.45361E+00,3.45361E+00
4.797920E-05,3.46826E+00,3.44385E+00
4.798080E-05,3.45361E+00,3.44873E+00
4.798240E-05,3.45361E+00,3.44385E+00
4.798400E-05,3.45361E+00,3.43896E+00
4.798560E-05,3.45850E+00,3.42920E+00
4.798720E-05,3.46826E+00,3.44873E+00
4.798880E-05,3.45850E+00,3.44873E+00
4.799040E-05,3.46826E+00,3.45850E+00
4.799200E-05,3.45850E+00,3.44385E+00
4.799360E-05,3.44385E+00,3.43896E+00
4.799520E-05,3.46338E+00,3.44873E+00
4.799680E-05,3.46826E+00,3.43896E+00
4.799840E-05,3.44385E+00,3.42432E+00
4.800000E-05,3.46338E+00,3.45361E+00
4.800160E-05,3.46338E+00,3.44873E+00
4.800320E-05,3.45850E+00,3.45850E+00
4.800480E-05,3.45850E+00,3.41943E+00
4.800640E-05,3.45850E+00,3.44873E+00
4.800800E-05,3.46338E+00,3.43896E+00
4.800960E-05,3.47803E+00,3.45361E+00
4.801120E-05,3.47803E+00,3.43408E+00
4.801280E-05,3.45361E+00,3.41943E+00
4.801440E-05,3.45361E+00,3.44385E+00
4.801600E-05,3.47314E+00,3.45850E+00
4.801760E-05,3.46826E+00,3.43408E+00
4.801920E-05,3.46338E+00,3.44385E+00
4.802080E-05,3.45850E+00,3.45850E+00
4.802240E-05,3.47314E+00,3.44873E+00
4.802400E-05,3.46338E+00,3.43896E+00
4.802560E-05,3.46826E+00,3.43896E+00
4.802720E-05,3.45850E+00,3.47314E+00
4.802880E-05,3.48291E+00,3.47803E+00
4.803040E-05,3.46338E+00,3.44873E+00
4.803200E-05,3.47314E+00,3.45850E+00
4.803360E-05,3.47803E+00,3.46338E+00
4.803520E-05,3.47314E+00,3.46338E+00
4.803680E-05,3.44873E+00,3.43896E+00
4.803840E-05,3.46826E+00,3.46338E+00
4.804000E-05,3.45850E+00,3.45361E+00
4.804160E-05,3.46826E+00,3.46826E+00
4.804320E-05,3.45361E+00,3.44385E+00
4.804480E-05,3.47803E+00,3.45850E+00
4.804640E-05,3.45850E+00,3.45361E+00
4.804800E-05,3.46826E+00,3.46338E+00
4.804960E-05,3.46826E+00,3.42920E+00
4.805120E-05,3.48291E+00,3.46338E+00
4.805280E-05,3.48779E+00,3.45850E+00
4.805440E-05,3.46338E+00,3.46826E+00
4.805600E-05,3.46826E+00,3.44385E+00
4.805760E-05,3.47314E+00,3.46338E+00
4.805920E-05,3.46826E+00,3.44873E+00
4.806080E-05,3.47314E+00,3.45361E+00
4.806240E-05,3.47803E+00,3.44873E+00
4.806400E-05,3.48779E+00,3.46338E+00
4.806560E-05,3.46826E+00,3.47803E+00
4.806720E-05,3.48779E+00,3.47314E+00
4.806880E-05,3.46826E+00,3.43408E+00
4.807040E-05,3.46826E+00,3.45850E+00
4.807200E-05,3.48779E+00,3.46338E+00
4.807360E-05,3.46826E+00,3.45850E+00
4.807520E-05,3.47803E+00,3.43896E+00
4.807680E-05,3.46826E+00,3.44873E+00
4.807840E-05,3.48291E+00,3.46338E+00
4.808000E-05,3.46826E+00,3.45361E+00
4.808160E-05,3.47314E+00,3.44385E+00
4.808320E-05,3.46826E+00,3.45850E+00
4.808480E-05,3.49268E+00,3.45361E+00
4.808640E-05,3.49756E+00,3.47314E+00
4.808800E-05,3.47803E+00,3.44873E+00
4.808960E-05,3.48779E+00,3.46338E+00
4.809120E-05,3.46826E+00,3.46826E+00
4.809280E-05,3.49268E+00,3.47314E+00
4.809440E-05,3.46826E+00,3.43408E+00
4.809600E-05,3.49268E+00,3.47803E+00
4.809760E-05,3.46826E+00,3.46826E+00
4.809920E-05,3.46826E+00,3.47803E+00
4.810080E-05,3.46826E+00,3.45361E+00
4.810240E-05,3.47314E+00,3.45850E+00
4.810400E-05,3.45850E+00,3.46826E+00
4.810560E-05,3.48779E+00,3.46338E+00
4.810720E-05,3.47314E+00,3.45850E+00
4.810880E-05,3.48779E+00,3.46826E+00
4.811040E-05,3.47314E+00,3.45850E+00
4.811200E-05,3.47314E+00,3.47314E+00
4.811360E-05,3.48779E+00,3.44873E+00
4.811520E-05,3.49268E+00,3.46338E+00
4.811680E-05,3.47314E+00,3.46826E+00
4.811840E-05,3.48291E+00,3.46338E+00
4.812000E-05,3.48779E+00,3.44873E+00
4.812160E-05,3.49756E+00,3.46826E+00
4.812320E-05,3.47314E+00,3.46826E+00
4.812480E-05,3.48291E+00,3.46338E+00
4.812640E-05,3.48779E+00,3.44873E+00
4.812800E-05,3.48779E+00,3.44873E+00
4.812960E-05,3.47803E+00,3.46826E+00
4.813120E-05,3.48779E+00,3.48291E+00
4.813280E-05,3.47314E+00,3.44873E+00
4.813440E-05,3.49268E+00,3.47314E+00
