in s,C1 in V,C2 in V
8.952720E-05,3.50244E+00,1.85205E+00
8.952800E-05,3.51221E+00,1.85205E+00
8.952880E-05,3.50732E+00,1.84717E+00
8.952960E-05,3.52197E+00,1.87158E+00
8.953040E-05,3.48779E+00,1.85205E+00
8.953120E-05,3.51221E+00,1.85693E+00
8.953200E-05,3.50732E+00,1.86670E+00
8.953280E-05,3.52197E+00,1.86182E+00
8.953360E-05,3.50244E+00,1.85205E+00
8.953440E-05,3.51221E+00,1.84717E+00
8.953520E-05,3.50244E+00,1.85693E+00
8.953600E-05,3.51709E+00,1.85693E+00
8.953680E-05,3.51709E+00,1.84229E+00
8.953760E-05,3.51709E+00,1.85693E+00
8.953840E-05,3.51709E+00,1.85693E+00
8.953920E-05,3.53174E+00,1.85693E+00
8.954000E-05,3.49268E+00,1.82275E+00
8.954080E-05,3.52686E+00,1.85205E+00
8.954160E-05,3.51221E+00,1.84717E+00
8.954240E-05,3.49268E+00,1.86182E+00
8.954320E-05,3.50732E+00,1.83740E+00
8.954400E-05,3.52197E+00,1.85693E+00
8.954480E-05,3.51709E+00,1.84717E+00
8.954560E-05,3.52197E+00,1.84229E+00
8.954640E-05,3.50244E+00,1.82275E+00
8.954720E-05,3.50732E+00,1.82764E+00
8.954800E-05,3.51221E+00,1.83740E+00
8.954880E-05,3.51709E+00,1.86182E+00
8.954960E-05,3.50732E+00,1.85205E+00
8.955040E-05,3.53662E+00,1.84717E+00
8.955120E-05,3.51221E+00,1.86182E+00
8.955200E-05,3.52686E+00,1.84229E+00
8.955280E-05,3.51221E+00,1.83740E+00
8.955360E-05,3.52686E+00,1.85205E+00
8.955440E-05,3.49756E+00,1.83740E+00
8.955520E-05,3.51221E+00,1.85205E+00
8.955600E-05,3.50732E+00,1.84229E+00
8.955680E-05,3.52197E+00,1.83740E+00
8.955760E-05,3.51221E+00,1.83740E+00
8.955840E-05,3.54150E+00,1.84717E+00
8.955920E-05,3.50244E+00,1.82275E+00
8.956000E-05,3.53174E+00,1.85693E+00
8.956080E-05,3.52197E+00,1.83740E+00
8.956160E-05,3.51709E+00,1.85205E+00
8.956240E-05,3.50732E+00,1.82764E+00
8.956320E-05,3.52197E+00,1.84229E+00
8.956400E-05,3.53174E+00,1.85693E+00
8.956480E-05,3.53174E+00,1.83740E+00
8.956560E-05,3.50732E+00,1.83252E+00
8.956640E-05,3.52686E+00,1.85205E+00
8.956720E-05,3.51709E+00,1.85205E+00
8.956800E-05,3.52686E+00,1.85693E+00
8.956880E-05,3.51709E+00,1.83740E+00
8.956960E-05,3.53174E+00,1.83740E+00
8.957040E-05,3.53174E+00,1.83740E+00
8.957120E-05,3.52686E+00,1.85693E+00
8.957200E-05,3.50244E+00,1.82764E+00
8.957280E-05,3.52197E+00,1.83740E+00
8.957360E-05,3.51709E+00,1.83252E+00
8.957440E-05,3.51709E+00,1.85693E+00
8.957520E-05,3.52686E+00,1.84717E+00
8.957600E-05,3.54639E+00,1.84717E+00
8.957680E-05,3.53174E+00,1.85693E+00
8.957760E-05,3.53662E+00,1.84717E+00
8.957840E-05,3.52197E+00,1.83252E+00
8.957920E-05,3.53662E+00,1.82764E+00
8.958000E-05,3.53174E+00,1.84229E+00
8.958080E-05,3.53662E+00,1.86182E+00
8.958160E-05,3.51221E+00,1.83740E+00
8.958240E-05,3.54639E+00,1.84717E+00
8.958320E-05,3.52686E+00,1.84229E+00
8.958400E-05,3.54150E+00,1.83740E+00
8.958480E-05,3.51709E+00,1.81787E+00
8.958560E-05,3.51709E+00,1.83740E+00
8.958640E-05,3.52197E+00,1.83252E+00
8.958720E-05,3.53662E+00,1.85205E+00
8.958800E-05,3.52686E+00,1.84717E+00
8.958880E-05,3.52197E+00,1.84717E+00
8.958960E-05,3.52197E+00,1.85205E+00
8.959040E-05,3.54639E+00,1.85205E+00
8.959120E-05,3.53174E+00,1.82275E+00
8.959200E-05,3.52686E+00,1.82764E+00
8.959280E-05,3.54150E+00,1.82764E+00
8.959360E-05,3.53662E+00,1.84229E+00
8.959440E-05,3.53662E+00,1.82275E+00
8.959520E-05,3.54150E+00,1.83740E+00
8.959600E-05,3.53662E+00,1.83740E+00
8.959680E-05,3.54150E+00,1.84229E+00
8.959760E-05,3.52197E+00,1.81787E+00
8.959840E-05,3.54150E+00,1.82275E+00
8.959920E-05,3.53662E+00,1.83252E+00
8.960000E-05,3.52197E+00,1.84717E+00
8.960080E-05,3.52197E+00,1.80811E+00
8.960160E-05,3.55127E+00,1.82275E+00
8.960240E-05,3.53662E+00,1.83740E+00
8.960320E-05,3.56592E+00,1.83740E+00
8.960400E-05,3.53662E+00,1.81299E+00
8.960480E-05,3.54150E+00,1.83740E+00
8.960560E-05,3.52686E+00,1.81787E+00
8.960640E-05,3.54150E+00,1.83252E+00
8.960720E-05,3.53174E+00,1.83740E+00
8.960800E-05,3.54639E+00,1.83740E+00
8.960880E-05,3.54150E+00,1.84229E+00
8.960960E-05,3.55127E+00,1.84229E+00
8.961040E-05,3.52197E+00,1.81787E+00
8.961120E-05,3.54150E+00,1.83252E+00
8.961200E-05,3.53662E+00,1.82764E+00
8.961280E-05,3.54150E+00,1.82764E+00
8.961360E-05,3.54150E+00,1.82764E+00
8.961440E-05,3.55127E+00,1.85205E+00
8.961520E-05,3.53662E+00,1.84229E+00
8.961600E-05,3.55615E+00,1.83740E+00
8.961680E-05,3.52686E+00,1.81787E+00
8.961760E-05,3.56104E+00,1.82764E+00
8.961840E-05,3.54150E+00,1.81787E+00
8.961920E-05,3.54639E+00,1.84229E+00
8.962000E-05,3.53662E+00,1.82764E+00
8.962080E-05,3.54639E+00,1.84229E+00
8.962160E-05,3.53174E+00,1.84229E+00
8.962240E-05,3.53662E+00,1.84229E+00
8.962320E-05,3.53174E+00,1.80322E+00
8.962400E-05,3.54639E+00,1.85205E+00
8.962480E-05,3.54150E+00,1.82275E+00
8.962560E-05,3.55127E+00,1.82275E+00
8.962640E-05,3.54150E+00,1.81299E+00
8.962720E-05,3.56104E+00,1.82275E+00
8.962800E-05,3.53662E+00,1.83740E+00
8.962880E-05,3.56104E+00,1.83740E+00
8.962960E-05,3.54639E+00,1.80811E+00
8.963040E-05,3.56592E+00,1.82275E+00
8.963120E-05,3.55127E+00,1.81299E+00
8.963200E-05,3.56104E+00,1.82764E+00
8.963280E-05,3.56104E+00,1.81787E+00
8.963360E-05,3.56592E+00,1.81787E+00
8.963440E-05,3.55615E+00,1.82275E+00
8.963520E-05,3.56104E+00,1.84229E+00
8.963600E-05,3.55127E+00,1.79834E+00
8.963680E-05,3.56104E+00,1.83252E+00
8.963760E-05,3.54639E+00,1.82275E+00
8.963840E-05,3.56104E+00,1.82275E+00
8.963920E-05,3.53662E+00,1.81787E+00
8.964000E-05,3.55615E+00,1.84229E+00
8.964080E-05,3.55127E+00,1.83252E+00
8.964160E-05,3.55615E+00,1.83740E+00
8.964240E-05,3.52686E+00,1.81299E+00
8.964320E-05,3.55615E+00,1.82275E+00
8.964400E-05,3.55615E+00,1.81787E+00
8.964480E-05,3.56104E+00,1.80811E+00
8.964560E-05,3.56104E+00,1.80322E+00
8.964640E-05,3.57080E+00,1.83740E+00
8.964720E-05,3.56104E+00,1.83740E+00
8.964800E-05,3.58057E+00,1.82275E+00
8.964880E-05,3.54639E+00,1.81787E+00
8.964960E-05,3.56592E+00,1.80811E+00
8.965040E-05,3.56592E+00,1.81299E+00
8.965120E-05,3.55615E+00,1.82764E+00
8.965200E-05,3.56104E+00,1.82764E+00
8.965280E-05,3.57568E+00,1.83252E+00
8.965360E-05,3.55615E+00,1.82764E+00
8.965440E-05,3.57568E+00,1.83252E+00
8.965520E-05,3.56104E+00,1.78857E+00
8.965600E-05,3.56104E+00,1.82275E+00
8.965680E-05,3.54150E+00,1.81787E+00
8.965760E-05,3.56592E+00,1.83252E+00
8.965840E-05,3.57080E+00,1.82275E+00
8.965920E-05,3.57568E+00,1.81787E+00
8.966000E-05,3.57080E+00,1.82764E+00
8.966080E-05,3.58057E+00,1.83252E+00
8.966160E-05,3.56592E+00,1.82275E+00
8.966240E-05,3.54639E+00,1.81787E+00
8.966320E-05,3.54639E+00,1.79346E+00
8.966400E-05,3.56592E+00,1.81787E+00
8.966480E-05,3.55615E+00,1.81299E+00
8.966560E-05,3.57568E+00,1.81787E+00
8.966640E-05,3.55615E+00,1.82764E+00
8.966720E-05,3.56104E+00,1.82275E+00
8.966800E-05,3.55615E+00,1.80322E+00
8.966880E-05,3.59033E+00,1.82764E+00
8.966960E-05,3.57568E+00,1.83252E+00
8.967040E-05,3.58057E+00,1.83740E+00
8.967120E-05,3.56104E+00,1.82764E+00
8.967200E-05,3.57568E+00,1.81787E+00
8.967280E-05,3.57568E+00,1.82764E+00
8.967360E-05,3.59033E+00,1.80811E+00
8.967440E-05,3.56592E+00,1.80322E+00
8.967520E-05,3.57080E+00,1.82275E+00
8.967600E-05,3.57080E+00,1.82275E+00
8.967680E-05,3.56592E+00,1.82764E+00
8.967760E-05,3.58057E+00,1.80811E+00
8.967840E-05,3.59033E+00,1.82275E+00
8.967920E-05,3.58057E+00,1.80811E+00
8.968000E-05,3.57080E+00,1.83740E+00
8.968080E-05,3.56104E+00,1.81787E+00
8.968160E-05,3.58057E+00,1.81787E+00
8.968240E-05,3.56592E+00,1.79834E+00
8.968320E-05,3.59033E+00,1.81787E+00
8.968400E-05,3.57080E+00,1.81787E+00
8.968480E-05,3.58545E+00,1.82764E+00
8.968560E-05,3.56104E+00,1.82764E+00
8.968640E-05,3.57568E+00,1.81787E+00
8.968720E-05,3.54150E+00,1.80322E+00
8.968800E-05,3.57568E+00,1.81787E+00
8.968880E-05,3.56592E+00,1.80811E+00
8.968960E-05,3.58545E+00,1.82275E+00
8.969040E-05,3.58057E+00,1.80322E+00
8.969120E-05,3.57568E+00,1.81299E+00
8.969200E-05,3.56104E+00,1.80322E+00
8.969280E-05,3.57568E+00,1.83740E+00
8.969360E-05,3.56104E+00,1.79834E+00
8.969440E-05,3.58057E+00,1.81299E+00
8.969520E-05,3.57568E+00,1.80322E+00
8.969600E-05,3.58545E+00,1.80811E+00
8.969680E-05,3.56104E+00,1.79834E+00
8.969760E-05,3.58545E+00,1.82764E+00
8.969840E-05,3.57080E+00,1.82275E+00
8.969920E-05,3.57568E+00,1.81299E+00
8.970000E-05,3.57568E+00,1.79834E+00
8.970080E-05,3.58545E+00,1.83740E+00
8.970160E-05,3.56592E+00,1.80811E+00
8.970240E-05,3.59033E+00,1.80811E+00
8.970320E-05,3.57568E+00,1.81299E+00
8.970400E-05,3.62451E+00,1.81787E+00
8.970480E-05,3.58057E+00,1.80811E+00
8.970560E-05,3.59033E+00,1.80811E+00
8.970640E-05,3.57568E+00,1.78857E+00
8.970720E-05,3.59521E+00,1.80322E+00
8.970800E-05,3.57080E+00,1.80322E+00
8.970880E-05,3.58057E+00,1.81787E+00
8.970960E-05,3.58545E+00,1.80322E+00
8.971040E-05,3.60010E+00,1.82275E+00
8.971120E-05,3.58057E+00,1.80811E+00
8.971200E-05,3.59521E+00,1.82275E+00
8.971280E-05,3.58057E+00,1.78857E+00
8.971360E-05,3.60986E+00,1.80811E+00
8.971440E-05,3.60498E+00,1.80811E+00
8.971520E-05,3.60010E+00,1.82275E+00
8.971600E-05,3.58545E+00,1.81299E+00
8.971680E-05,3.60498E+00,1.81787E+00
8.971760E-05,3.59521E+00,1.82275E+00
8.971840E-05,3.59033E+00,1.81787E+00
8.971920E-05,3.57568E+00,1.80322E+00
8.972000E-05,3.59033E+00,1.79346E+00
8.972080E-05,3.56104E+00,1.81787E+00
8.972160E-05,3.58545E+00,1.80811E+00
8.972240E-05,3.59033E+00,1.79834E+00
8.972320E-05,3.57568E+00,1.80322E+00
8.972400E-05,3.59033E+00,1.81787E+00
8.972480E-05,3.59033E+00,1.81787E+00
8.972560E-05,3.56104E+00,1.80322E+00
8.972640E-05,3.60010E+00,1.83252E+00
8.972720E-05,3.59521E+00,1.78369E+00
8.972800E-05,3.61963E+00,1.79834E+00
8.972880E-05,3.60498E+00,1.79834E+00
8.972960E-05,3.62939E+00,1.80322E+00
8.973040E-05,3.57568E+00,1.82764E+00
8.973120E-05,3.58545E+00,1.82764E+00
8.973200E-05,3.58545E+00,1.78369E+00
8.973280E-05,3.60010E+00,1.81299E+00
8.973360E-05,3.57568E+00,1.80322E+00
8.973440E-05,3.60010E+00,1.81787E+00
8.973520E-05,3.60498E+00,1.79834E+00
8.973600E-05,3.61475E+00,1.80811E+00
8.973680E-05,3.59033E+00,1.81299E+00
8.973760E-05,3.60010E+00,1.81299E+00
8.973840E-05,3.58057E+00,1.79346E+00
8.973920E-05,3.58545E+00,1.80811E+00
8.974000E-05,3.58545E+00,1.79346E+00
8.974080E-05,3.60010E+00,1.80811E+00
8.974160E-05,3.58545E+00,1.80322E+00
8.974240E-05,3.60498E+00,1.79834E+00
8.974320E-05,3.59521E+00,1.82275E+00
8.974400E-05,3.61475E+00,1.79834E+00
8.974480E-05,3.59521E+00,1.79834E+00
8.974560E-05,3.59521E+00,1.80322E+00
8.974640E-05,3.60010E+00,1.80322E+00
8.974720E-05,3.61963E+00,1.79346E+00
8.974800E-05,3.60010E+00,1.79834E+00
8.974880E-05,3.59033E+00,1.79834E+00
8.974960E-05,3.59521E+00,1.79834E+00
8.975040E-05,3.60986E+00,1.79834E+00
8.975120E-05,3.59033E+00,1.78369E+00
8.975200E-05,3.60498E+00,1.77881E+00
8.975280E-05,3.59033E+00,1.79346E+00
8.975360E-05,3.60010E+00,1.78369E+00
8.975440E-05,3.59521E+00,1.80322E+00
8.975520E-05,3.60986E+00,1.81299E+00
8.975600E-05,3.60010E+00,1.77881E+00
8.975680E-05,3.60498E+00,1.80811E+00
8.975760E-05,3.60986E+00,1.77881E+00
8.975840E-05,3.59521E+00,1.80322E+00
8.975920E-05,3.60010E+00,1.79834E+00
8.976000E-05,3.60010E+00,1.79834E+00
8.976080E-05,3.60010E+00,1.79834E+00
8.976160E-05,3.61475E+00,1.80811E+00
8.976240E-05,3.62939E+00,1.80811E+00
8.976320E-05,3.61475E+00,1.79834E+00
8.976400E-05,3.58545E+00,1.78369E+00
8.976480E-05,3.60986E+00,1.79346E+00
8.976560E-05,3.60986E+00,1.80811E+00
8.976640E-05,3.60498E+00,1.79834E+00
8.976720E-05,3.57568E+00,1.78857E+00
8.976800E-05,3.60986E+00,1.78857E+00
8.976880E-05,3.60498E+00,1.80322E+00
8.976960E-05,3.61475E+00,1.78857E+00
8.977040E-05,3.59521E+00,1.75928E+00
8.977120E-05,3.62451E+00,1.79834E+00
8.977200E-05,3.61963E+00,1.78857E+00
8.977280E-05,3.60986E+00,1.79834E+00
8.977360E-05,3.60986E+00,1.80322E+00
8.977440E-05,3.62451E+00,1.80322E+00
8.977520E-05,3.62451E+00,1.80322E+00
8.977600E-05,3.61475E+00,1.79346E+00
8.977680E-05,3.60010E+00,1.78369E+00
8.977760E-05,3.60986E+00,1.80322E+00
8.977840E-05,3.60498E+00,1.78857E+00
8.977920E-05,3.60498E+00,1.80322E+00
8.978000E-05,3.59521E+00,1.80322E+00
8.978080E-05,3.62939E+00,1.81299E+00
8.978160E-05,3.60986E+00,1.79834E+00
8.978240E-05,3.59521E+00,1.79346E+00
8.978320E-05,3.60498E+00,1.77393E+00
8.978400E-05,3.59521E+00,1.79346E+00
8.978480E-05,3.59033E+00,1.77881E+00
8.978560E-05,3.61963E+00,1.78369E+00
8.978640E-05,3.60986E+00,1.78857E+00
8.978720E-05,3.62939E+00,1.77393E+00
8.978800E-05,3.61963E+00,1.80322E+00
8.978880E-05,3.61475E+00,1.80322E+00
8.978960E-05,3.60986E+00,1.79346E+00
8.979040E-05,3.61475E+00,1.80322E+00
8.979120E-05,3.60010E+00,1.78857E+00
8.979200E-05,3.60498E+00,1.79346E+00
8.979280E-05,3.61963E+00,1.78857E+00
8.979360E-05,3.63428E+00,1.78369E+00
8.979440E-05,3.62939E+00,1.79834E+00
8.979520E-05,3.63916E+00,1.79834E+00
8.979600E-05,3.59521E+00,1.77393E+00
8.979680E-05,3.62939E+00,1.79346E+00
8.979760E-05,3.61475E+00,1.78857E+00
8.979840E-05,3.62939E+00,1.80322E+00
8.979920E-05,3.61963E+00,1.78369E+00
8.980000E-05,3.63916E+00,1.79834E+00
8.980080E-05,3.59521E+00,1.78369E+00
8.980160E-05,3.61963E+00,1.79346E+00
8.980240E-05,3.60498E+00,1.75928E+00
8.980320E-05,3.62939E+00,1.78369E+00
8.980400E-05,3.60986E+00,1.77881E+00
8.980480E-05,3.62939E+00,1.78369E+00
8.980560E-05,3.62451E+00,1.78369E+00
8.980640E-05,3.62939E+00,1.78369E+00
8.980720E-05,3.60986E+00,1.78369E+00
8.980800E-05,3.60498E+00,1.76904E+00
8.980880E-05,3.60986E+00,1.77881E+00
8.980960E-05,3.64404E+00,1.77881E+00
8.981040E-05,3.60986E+00,1.77393E+00
8.981120E-05,3.63916E+00,1.80322E+00
8.981200E-05,3.62451E+00,1.79834E+00
8.981280E-05,3.64404E+00,1.79346E+00
8.981360E-05,3.61963E+00,1.78857E+00
8.981440E-05,3.62939E+00,1.80811E+00
8.981520E-05,3.60986E+00,1.75439E+00
8.981600E-05,3.63428E+00,1.76904E+00
8.981680E-05,3.62939E+00,1.78369E+00
8.981760E-05,3.63916E+00,1.80322E+00
8.981840E-05,3.62939E+00,1.78369E+00
8.981920E-05,3.63428E+00,1.80811E+00
8.982000E-05,3.63428E+00,1.78369E+00
8.982080E-05,3.61963E+00,1.79834E+00
8.982160E-05,3.60498E+00,1.77393E+00
8.982240E-05,3.64893E+00,1.77393E+00
8.982320E-05,3.62939E+00,1.79346E+00
8.982400E-05,3.63916E+00,1.78857E+00
8.982480E-05,3.61475E+00,1.77393E+00
8.982560E-05,3.63916E+00,1.78369E+00
8.982640E-05,3.62939E+00,1.76416E+00
8.982720E-05,3.62451E+00,1.77393E+00
8.982800E-05,3.60986E+00,1.77881E+00
8.982880E-05,3.62451E+00,1.79346E+00
8.982960E-05,3.61963E+00,1.76904E+00
8.983040E-05,3.64404E+00,1.78369E+00
8.983120E-05,3.61475E+00,1.78369E+00
8.983200E-05,3.64404E+00,1.79834E+00
8.983280E-05,3.62939E+00,1.79834E+00
8.983360E-05,3.64404E+00,1.79834E+00
8.983440E-05,3.61475E+00,1.76416E+00
8.983520E-05,3.60986E+00,1.77393E+00
8.983600E-05,3.61475E+00,1.76904E+00
8.983680E-05,3.64404E+00,1.78857E+00
8.983760E-05,3.62939E+00,1.77881E+00
8.983840E-05,3.65381E+00,1.77393E+00
8.983920E-05,3.63428E+00,1.78857E+00
8.984000E-05,3.62939E+00,1.78857E+00
8.984080E-05,3.60986E+00,1.76416E+00
8.984160E-05,3.64893E+00,1.78857E+00
8.984240E-05,3.65381E+00,1.77881E+00
8.984320E-05,3.64404E+00,1.76904E+00
8.984400E-05,3.62939E+00,1.78369E+00
8.984480E-05,3.63428E+00,1.77393E+00
8.984560E-05,3.64404E+00,1.78857E+00
8.984640E-05,3.62939E+00,1.78857E+00
8.984720E-05,3.61475E+00,1.76416E+00
8.984800E-05,3.63916E+00,1.77881E+00
8.984880E-05,3.61475E+00,1.77393E+00
8.984960E-05,3.65869E+00,1.78369E+00
8.985040E-05,3.62451E+00,1.77881E+00
8.985120E-05,3.65381E+00,1.79834E+00
8.985200E-05,3.62939E+00,1.78369E+00
8.985280E-05,3.63428E+00,1.78369E+00
8.985360E-05,3.61963E+00,1.77393E+00
8.985440E-05,3.63916E+00,1.77881E+00
8.985520E-05,3.62939E+00,1.77393E+00
8.985600E-05,3.64404E+00,1.77881E+00
8.985680E-05,3.64404E+00,1.78369E+00
8.985760E-05,3.64893E+00,1.77393E+00
8.985840E-05,3.64893E+00,1.77881E+00
8.985920E-05,3.65381E+00,1.80322E+00
8.986000E-05,3.62451E+00,1.76904E+00
8.986080E-05,3.63428E+00,1.77393E+00
8.986160E-05,3.64893E+00,1.78369E+00
8.986240E-05,3.65381E+00,1.78857E+00
8.986320E-05,3.62451E+00,1.76904E+00
8.986400E-05,3.65381E+00,1.77881E+00
8.986480E-05,3.66357E+00,1.79346E+00
8.986560E-05,3.64404E+00,1.77881E+00
8.986640E-05,3.63428E+00,1.76904E+00
8.986720E-05,3.65869E+00,1.79834E+00
8.986800E-05,3.64404E+00,1.75928E+00
8.986880E-05,3.65869E+00,1.78369E+00
8.986960E-05,3.62451E+00,1.77881E+00
8.987040E-05,3.65381E+00,1.77881E+00
8.987120E-05,3.64404E+00,1.78857E+00
8.987200E-05,3.64893E+00,1.77881E+00
8.987280E-05,3.61963E+00,1.76904E+00
8.987360E-05,3.64404E+00,1.77393E+00
8.987440E-05,3.62451E+00,1.76416E+00
8.987520E-05,3.64893E+00,1.76904E+00
8.987600E-05,3.64893E+00,1.76904E+00
8.987680E-05,3.65381E+00,1.76904E+00
8.987760E-05,3.64404E+00,1.78857E+00
8.987840E-05,3.65869E+00,1.77881E+00
8.987920E-05,3.63428E+00,1.76904E+00
8.988000E-05,3.63916E+00,1.76904E+00
8.988080E-05,3.64404E+00,1.76904E+00
8.988160E-05,3.64404E+00,1.77881E+00
8.988240E-05,3.62939E+00,1.75928E+00
8.988320E-05,3.65869E+00,1.78369E+00
8.988400E-05,3.64404E+00,1.78369E+00
8.988480E-05,3.65381E+00,1.76416E+00
8.988560E-05,3.64404E+00,1.75928E+00
8.988640E-05,3.65869E+00,1.78369E+00
8.988720E-05,3.64404E+00,1.76904E+00
8.988800E-05,3.64893E+00,1.77393E+00
8.988880E-05,3.64893E+00,1.76416E+00
8.988960E-05,3.66357E+00,1.77393E+00
8.989040E-05,3.64404E+00,1.77393E+00
8.989120E-05,3.65381E+00,1.76416E+00
8.989200E-05,3.64404E+00,1.77393E+00
8.989280E-05,3.64893E+00,1.78369E+00
8.989360E-05,3.63428E+00,1.77393E+00
8.989440E-05,3.64404E+00,1.76416E+00
8.989520E-05,3.62451E+00,1.77881E+00
8.989600E-05,3.64893E+00,1.77393E+00
8.989680E-05,3.64893E+00,1.78369E+00
8.989760E-05,3.66357E+00,1.77881E+00
8.989840E-05,3.64404E+00,1.75439E+00
8.989920E-05,3.66357E+00,1.75928E+00
8.990000E-05,3.63916E+00,1.76416E+00
8.990080E-05,3.64893E+00,1.78369E+00
8.990160E-05,3.64893E+00,1.76416E+00
8.990240E-05,3.65381E+00,1.77393E+00
8.990320E-05,3.64893E+00,1.78369E+00
8.990400E-05,3.65869E+00,1.77393E+00
8.990480E-05,3.62939E+00,1.74951E+00
8.990560E-05,3.65381E+00,1.76904E+00
8.990640E-05,3.65869E+00,1.77393E+00
8.990720E-05,3.64893E+00,1.76904E+00
8.990800E-05,3.63428E+00,1.76904E+00
8.990880E-05,3.64404E+00,1.77393E+00
8.990960E-05,3.65869E+00,1.77393E+00
8.991040E-05,3.66357E+00,1.77393E+00
8.991120E-05,3.64893E+00,1.76904E+00
8.991200E-05,3.65381E+00,1.77881E+00
8.991280E-05,3.64893E+00,1.77393E+00
8.991360E-05,3.64404E+00,1.78369E+00
8.991440E-05,3.62939E+00,1.76904E+00
8.991520E-05,3.65381E+00,1.77881E+00
8.991600E-05,3.66357E+00,1.75928E+00
8.991680E-05,3.65869E+00,1.78369E+00
8.991760E-05,3.64893E+00,1.74951E+00
8.991840E-05,3.63916E+00,1.76904E+00
8.991920E-05,3.65381E+00,1.76416E+00
8.992000E-05,3.63428E+00,1.77881E+00
8.992080E-05,3.65381E+00,1.77881E+00
8.992160E-05,3.66357E+00,1.77881E+00
8.992240E-05,3.64404E+00,1.78857E+00
8.992320E-05,3.66357E+00,1.78369E+00
8.992400E-05,3.64404E+00,1.74463E+00
8.992480E-05,3.65869E+00,1.77393E+00
8.992560E-05,3.65869E+00,1.76904E+00
8.992640E-05,3.67822E+00,1.77393E+00
8.992720E-05,3.64404E+00,1.76904E+00
8.992800E-05,3.66357E+00,1.76416E+00
8.992880E-05,3.66357E+00,1.75439E+00
8.992960E-05,3.66357E+00,1.79834E+00
8.993040E-05,3.64893E+00,1.76416E+00
8.993120E-05,3.66846E+00,1.77393E+00
8.993200E-05,3.65381E+00,1.75928E+00
8.993280E-05,3.63916E+00,1.77881E+00
8.993360E-05,3.65869E+00,1.74951E+00
8.993440E-05,3.65381E+00,1.78369E+00
8.993520E-05,3.67822E+00,1.78369E+00
8.993600E-05,3.67822E+00,1.76904E+00
8.993680E-05,3.65869E+00,1.75928E+00
8.993760E-05,3.66846E+00,1.75928E+00
8.993840E-05,3.64893E+00,1.76416E+00
8.993920E-05,3.64404E+00,1.76416E+00
8.994000E-05,3.64893E+00,1.76416E+00
8.994080E-05,3.67334E+00,1.76416E+00
8.994160E-05,3.65381E+00,1.77393E+00
8.994240E-05,3.67334E+00,1.76904E+00
8.994320E-05,3.65869E+00,1.75928E+00
8.994400E-05,3.66357E+00,1.78857E+00
8.994480E-05,3.65869E+00,1.76416E+00
8.994560E-05,3.65869E+00,1.75928E+00
8.994640E-05,3.64404E+00,1.76416E+00
8.994720E-05,3.68799E+00,1.75928E+00
8.994800E-05,3.67334E+00,1.77393E+00
8.994880E-05,3.66357E+00,1.77881E+00
8.994960E-05,3.64404E+00,1.74951E+00
8.995040E-05,3.66846E+00,1.76416E+00
8.995120E-05,3.65869E+00,1.73975E+00
8.995200E-05,3.66846E+00,1.77881E+00
8.995280E-05,3.64404E+00,1.75928E+00
8.995360E-05,3.66846E+00,1.75439E+00
8.995440E-05,3.66846E+00,1.76416E+00
8.995520E-05,3.67822E+00,1.77393E+00
8.995600E-05,3.64893E+00,1.75928E+00
8.995680E-05,3.67822E+00,1.76416E+00
8.995760E-05,3.66357E+00,1.76416E+00
8.995840E-05,3.65869E+00,1.76416E+00
8.995920E-05,3.66846E+00,1.76416E+00
8.996000E-05,3.65869E+00,1.75928E+00
8.996080E-05,3.67334E+00,1.74951E+00
8.996160E-05,3.66846E+00,1.76416E+00
8.996240E-05,3.65869E+00,1.76904E+00
8.996320E-05,3.66357E+00,1.77393E+00
8.996400E-05,3.66846E+00,1.76904E+00
8.996480E-05,3.67822E+00,1.77881E+00
8.996560E-05,3.66846E+00,1.77393E+00
8.996640E-05,3.68799E+00,1.76416E+00
8.996720E-05,3.66357E+00,1.78369E+00
8.996800E-05,3.66846E+00,1.76416E+00
8.996880E-05,3.65381E+00,1.74951E+00
8.996960E-05,3.67822E+00,1.76416E+00
8.997040E-05,3.66357E+00,1.75439E+00
8.997120E-05,3.68311E+00,1.76904E+00
8.997200E-05,3.66846E+00,1.75928E+00
8.997280E-05,3.66357E+00,1.74951E+00
8.997360E-05,3.66846E+00,1.74951E+00
8.997440E-05,3.69287E+00,1.74951E+00
8.997520E-05,3.64893E+00,1.75439E+00
8.997600E-05,3.67334E+00,1.75439E+00
8.997680E-05,3.65869E+00,1.75439E+00
8.997760E-05,3.67334E+00,1.76416E+00
8.997840E-05,3.65869E+00,1.74951E+00
8.997920E-05,3.66846E+00,1.75439E+00
8.998000E-05,3.67334E+00,1.76904E+00
8.998080E-05,3.67334E+00,1.75928E+00
8.998160E-05,3.67334E+00,1.74951E+00
8.998240E-05,3.66357E+00,1.75439E+00
8.998320E-05,3.66357E+00,1.74951E+00
8.998400E-05,3.67822E+00,1.75928E+00
8.998480E-05,3.66357E+00,1.75439E+00
8.998560E-05,3.68311E+00,1.75439E+00
8.998640E-05,3.66846E+00,1.76904E+00
8.998720E-05,3.67334E+00,1.76416E+00
8.998800E-05,3.63428E+00,1.73486E+00
8.998880E-05,3.66846E+00,1.75928E+00
8.998960E-05,3.66357E+00,1.74951E+00
8.999040E-05,3.67822E+00,1.76904E+00
8.999120E-05,3.67334E+00,1.75928E+00
8.999200E-05,3.69287E+00,1.74951E+00
