in s,C2 in V
3.97811344E-02,-1.22785E+00
3.97811392E-02,-1.21809E+00
3.97811440E-02,-1.23762E+00
3.97811488E-02,-1.22785E+00
3.97811536E-02,-1.25715E+00
3.97811584E-02,-1.21809E+00
3.97811632E-02,-1.24738E+00
3.97811680E-02,-1.22785E+00
3.97811728E-02,-1.23762E+00
3.97811776E-02,-1.24738E+00
3.97811824E-02,-1.21809E+00
3.97811872E-02,-1.25715E+00
3.97811920E-02,-1.27668E+00
3.97811968E-02,-1.24738E+00
3.97812016E-02,-1.26691E+00
3.97812064E-02,-1.24738E+00
3.97812112E-02,-1.24738E+00
3.97812160E-02,-1.21809E+00
3.97812208E-02,-1.28645E+00
3.97812256E-02,-1.20832E+00
3.97812304E-02,-1.24738E+00
3.97812352E-02,-1.23762E+00
3.97812400E-02,-1.24738E+00
3.97812448E-02,-1.22785E+00
3.97812496E-02,-1.22785E+00
3.97812544E-02,-1.24738E+00
3.97812592E-02,-1.24738E+00
3.97812640E-02,-1.24738E+00
3.97812688E-02,-1.22785E+00
3.97812736E-02,-1.24738E+00
3.97812784E-02,-1.25715E+00
3.97812832E-02,-1.23762E+00
3.97812880E-02,-1.23762E+00
3.97812928E-02,-1.24738E+00
3.97812976E-02,-1.24738E+00
3.97813024E-02,-1.24738E+00
3.97813072E-02,-1.22785E+00
3.97813120E-02,-1.24738E+00
3.97813168E-02,-1.23762E+00
3.97813216E-02,-1.22785E+00
3.97813264E-02,-1.21809E+00
3.97813312E-02,-1.23762E+00
3.97813360E-02,-1.24738E+00
3.97813408E-02,-1.22785E+00
3.97813456E-02,-1.24738E+00
3.97813504E-02,-1.21809E+00
3.97813552E-02,-1.24738E+00
3.97813600E-02,-1.25715E+00
3.97813648E-02,-1.27668E+00
3.97813696E-02,-1.18879E+00
3.97813744E-02,-1.26691E+00
3.97813792E-02,-1.24738E+00
3.97813840E-02,-1.23762E+00
3.97813888E-02,-1.24738E+00
3.97813936E-02,-1.28645E+00
3.97813984E-02,-1.22785E+00
3.97814032E-02,-1.27668E+00
3.97814080E-02,-1.21809E+00
3.97814128E-02,-1.25715E+00
3.97814176E-02,-1.22785E+00
3.97814224E-02,-1.24738E+00
3.97814272E-02,-1.23762E+00
3.97814320E-02,-1.26691E+00
3.97814368E-02,-1.25715E+00
3.97814416E-02,-1.23762E+00
3.97814464E-02,-1.20832E+00
3.97814512E-02,-1.24738E+00
3.97814560E-02,-1.25715E+00
3.97814608E-02,-1.22785E+00
3.97814656E-02,-1.20832E+00
3.97814704E-02,-1.25715E+00
3.97814752E-02,-1.28645E+00
3.97814800E-02,-1.22785E+00
3.97814848E-02,-1.26691E+00
3.97814896E-02,-1.24738E+00
3.97814944E-02,-1.23762E+00
3.97814992E-02,-1.23762E+00
3.97815040E-02,-1.24738E+00
3.97815088E-02,-1.22785E+00
3.97815136E-02,-1.24738E+00
3.97815184E-02,-1.21809E+00
3.97815232E-02,-1.23762E+00
3.97815280E-02,-1.22785E+00
3.97815328E-02,-1.24738E+00
3.97815376E-02,-1.20832E+00
3.97815424E-02,-1.21809E+00
3.97815472E-02,-1.24738E+00
3.97815520E-02,-1.23762E+00
3.97815568E-02,-1.24738E+00
3.97815616E-02,-1.22785E+00
3.97815664E-02,-1.23762E+00
3.97815712E-02,-1.21809E+00
3.97815760E-02,-1.23762E+00
3.97815808E-02,-1.25715E+00
3.97815856E-02,-1.22785E+00
3.97815904E-02,-1.24738E+00
3.97815952E-02,-1.24738E+00
3.97816000E-02,-1.22785E+00
3.97816048E-02,-1.24738E+00
3.97816096E-02,-1.24738E+00
3.97816144E-02,-1.25715E+00
3.97816192E-02,-1.18879E+00
3.97816240E-02,-1.22785E+00
3.97816288E-02,-1.24738E+00
3.97816336E-02,-1.23762E+00
3.97816384E-02,-1.24738E+00
3.97816432E-02,-1.24738E+00
3.97816480E-02,-1.19855E+00
3.97816528E-02,-1.21809E+00
3.97816576E-02,-1.25715E+00
3.97816624E-02,-1.24738E+00
3.97816672E-02,-1.24738E+00
3.97816720E-02,-1.24738E+00
3.97816768E-02,-1.19855E+00
3.97816816E-02,-1.21809E+00
3.97816864E-02,-1.24738E+00
3.97816912E-02,-1.23762E+00
3.97816960E-02,-1.21809E+00
3.97817008E-02,-1.24738E+00
3.97817056E-02,-1.24738E+00
3.97817104E-02,-1.22785E+00
3.97817152E-02,-1.21809E+00
