in s,C1 in V
-2.983344E-04,-6.66465E-01
-2.983296E-04,-6.90879E-01
-2.983296E-04,-6.61582E-01
-2.983248E-04,-6.90879E-01
-2.983248E-04,-6.71348E-01
-2.983200E-04,-6.85996E-01
-2.983200E-04,-6.71348E-01
-2.983152E-04,-6.85996E-01
-2.983152E-04,-6.61582E-01
-2.983104E-04,-6.95762E-01
-2.983104E-04,-6.66465E-01
-2.983056E-04,-6.90879E-01
-2.983056E-04,-6.66465E-01
-2.983008E-04,-6.85996E-01
-2.983008E-04,-6.66465E-01
-2.982960E-04,-6.95762E-01
-2.982960E-04,-6.66465E-01
-2.982912E-04,-6.95762E-01
-2.982912E-04,-6.66465E-01
-2.982864E-04,-6.85996E-01
-2.982864E-04,-6.66465E-01
-2.982816E-04,-6.81113E-01
-2.982816E-04,-6.66465E-01
-2.982768E-04,-6.85996E-01
-2.982768E-04,-6.71348E-01
-2.982720E-04,-6.90879E-01
-2.982720E-04,-6.71348E-01
-2.982672E-04,-7.00645E-01
-2.982672E-04,-6.76230E-01
-2.982624E-04,-7.00645E-01
-2.982624E-04,-6.76230E-01
-2.982576E-04,-7.15293E-01
-2.982576E-04,-6.71348E-01
-2.982528E-04,-7.00645E-01
-2.982528E-04,-6.71348E-01
-2.982480E-04,-7.00645E-01
-2.982480E-04,-6.76230E-01
-2.982432E-04,-7.00645E-01
-2.982432E-04,-6.66465E-01
-2.982384E-04,-6.95762E-01
-2.982384E-04,-6.71348E-01
-2.982336E-04,-6.95762E-01
-2.982336E-04,-6.71348E-01
-2.982288E-04,-6.95762E-01
-2.982288E-04,-6.71348E-01
-2.982240E-04,-6.95762E-01
-2.982240E-04,-6.71348E-01
-2.982192E-04,-7.00645E-01
-2.982192E-04,-6.71348E-01
-2.982144E-04,-7.00645E-01
-2.982144E-04,-6.56699E-01
-2.982096E-04,-6.95762E-01
-2.982096E-04,-6.56699E-01
-2.982048E-04,-7.00645E-01
-2.982048E-04,-6.66465E-01
-2.982000E-04,-6.95762E-01
-2.982000E-04,-6.56699E-01
-2.981952E-04,-6.90879E-01
-2.981952E-04,-6.56699E-01
-2.981904E-04,-6.95762E-01
-2.981904E-04,-6.66465E-01
-2.981856E-04,-6.95762E-01
-2.981856E-04,-6.66465E-01
-2.981808E-04,-6.95762E-01
-2.981808E-04,-6.61582E-01
-2.981760E-04,-6.90879E-01
-2.981760E-04,-6.61582E-01
-2.981712E-04,-7.00645E-01
-2.981712E-04,-6.76230E-01
-2.981664E-04,-6.95762E-01
-2.981664E-04,-6.66465E-01
-2.981616E-04,-6.95762E-01
-2.981616E-04,-6.76230E-01
-2.981568E-04,-6.95762E-01
-2.981568E-04,-6.66465E-01
-2.981520E-04,-6.95762E-01
-2.981520E-04,-6.66465E-01
-2.981472E-04,-6.85996E-01
-2.981472E-04,-6.66465E-01
